url;title;authors;abstract;subject
https://arxiv.org/abs/1701.00027;Betti numbers and pseudoeffective cones in 2-Fano varieties; Giosuè Emanuele Muratore;  The 2-Fano varieties, defined by De Jong and Starr, satisfy some higher dimensional analogous properties of Fano varieties. We propose a definition of (weak) $k$-Fano variety and conjecture the polyhedrality of the cone of pseudoeffective $k$-cycles for those varieties in analogy with the case $k=1$. Then, we calculate some Betti numbers of a large class of $k$-Fano varieties to prove some special case of the conjecture. In particular, the conjecture is true for all 2-Fano varieties of index $\ge n-2$, and also we complete the classification of weak 2-Fano varieties of Araujo and Castravet. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00061;Primitive automorphisms of a simple abelian variety; Keiji Oguiso;  We shall prove that an automorphism of a simple abelian variety is primitive if and only if it is of infinite order. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00126;K-theoretic Chern class formulas for vexillary degeneracy loci; David Anderson;  Using raising operators and geometric arguments, we establish formulas for the K-theory classes of degeneracy loci in classical types. We also find new determinantal and Pfaffian expressions for classical cases considered by Giambelli: the loci where a generic matrix drops rank, and where a generic symmetric or skew-symmetric matrix drops rank. In an appendix, we construct a K-theoretic Euler class for even-rank vector bundles with quadratic form, refining the Chow-theoretic class introduced by Edidin and Graham. We also establish a relation between top Chern classes of maximal isotropic subbundles, which is used in proving the type D degeneracy locus formulas. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00155;A journey from the Hitchin section to the oper moduli; Olivia Dumitrescu;  This paper provides an introduction to the mathematical notion of \emph{quantum curves}. We start with a concrete example arising from a graph enumeration problem. We then develop a theory of quantum curves associated with Hitchin spectral curves. A conjecture of Gaiotto, which predicts a new construction of opers from a Hitchin spectral curve, is explained. We give a step-by-step detailed description of the proof of the conjecture for the case of rank $2$ Higgs bundles. Finally, we identify the two concepts of \textit{quantum curve} arising from the topological recursion formalism with the limit oper of Gaiotto's conjecture. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00203;Uniform K-stability and plt blowups of log Fano pairs; Kento Fujita;  We show relationships between uniform K-stability and plt blowups of log Fano pairs. We see that it is enough to evaluate certain invariants defined by volume functions for all plt blowups in order to test uniform K-stability of log Fano pairs. We also discuss the uniform K-stability of two log Fano pairs under crepant finite covers. Moreover, we give another proof of K-semistability of the projective plane. ;"Algebraic Geometry (math.AG); Differential Geometry (math.DG)"
https://arxiv.org/abs/1701.00204;Vexillary degeneracy loci classes in K-theory and algebraic cobordism; Thomas Hudson,  Tomoo Matsumura;"  In this paper, we prove determinant formulas for the $K$-theory classes of the structure sheaves of degeneracy loci classes associated to vexillary permutations in type $A$. As a consequence we obtain determinant formulas for Lascoux-Sch\""utzenberger's double Grothendieck polynomials associated to vexillary permutations. Furthermore, we generalize the determinant formula to algebraic cobordism. ";"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); Combinatorics (math.CO)"
https://arxiv.org/abs/1701.00222;Subregular subalgebras and invariant generalized complex structures on  Lie groups; Evgeny Mayanskiy;  We introduce the notion of a subregular subalgebra, which we believe is useful for classification of subalgebras of Lie algebras. We use it to construct a non-regular invariant generalized complex structure on a Lie group. As an illustration of the study of invariant generalized complex structures, we compute them all for the real forms of G2. ;"Algebraic Geometry (math.AG); Differential Geometry (math.DG); Rings and Algebras (math.RA)"
https://arxiv.org/abs/1701.00252;Semistability of Rational Principal $GL_n$-Bundles in Positive  Characteristic; Lingguang Li;  Let $k$ be an algebraically closed field of characteristic $p>0$, $X$ a smooth projective variety over $k$ with a fixed ample divisor $H$. Let $E$ be a rational $GL_n(k)$-bundle on $X$, and $\rho:GL_n(k)\rightarrow GL_m(k)$ a rational $GL_n(k)$-representation at most degree $d$ such that $\rho$ maps the radical $R(GL_n(k))$ of $GL_n(k)$ into the radical $R(GL_m(k))$ of $GL_m(k)$. We show that if $F_X^{N*}(E)$ is semistable for some integer $N\geq\max\limits_{0<r<m}C^r_m\cdot\log_p(dr)$, then the induced rational $GL_m(k)$-bundle $E(GL_m(k))$ is semistable. As an application, if $\dim X=n$, we get a sufficient condition for the semistability of Frobenius direct image ${F_X}_*(\rho_*(\Omega^1_X))$, where $\rho_*(\Omega^1_X)$ is the locally free sheaf obtained from $\Omega^1_X$ via the rational representation $\rho$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00275;Nonlinearity of some subgroups of the planar Cremona group; Yves Cornulier;  We give some examples of non-nilpotent locally nilpotent, and hence nonlinear subgroups of the planar Cremona group. ;"Algebraic Geometry (math.AG); Group Theory (math.GR)"
https://arxiv.org/abs/1701.00375;Counting the number of trigonal curves of genus five over finite fields; Tom Wennink;  The trigonal curves form a subvariety of $M_5$, the moduli space of smooth curves of genus five. The cohomological data of these spaces can be found by counting their numbers of points over finite fields. The trigonal curves of genus five can be represented by projective plane quintics that have one singularity, which is of delta-invariant one. We use a partial sieve method for plane curves to count the number of trigonal curves over any finite field. The result agrees with the findings of a computer program we have written that counts the number of trigonal curves over the finite fields of two and three elements. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00393;Primitive forms and Frobenius structures on the Hurwitz spaces; Todor Milanov;  The main goal of this paper is to introduce the notion of a primitive form for a generic family of Hurwitz covers of $\mathbb{P}^1$ with a fixed ramification profile over infinity. We prove that primitive forms are in one-to-one correspondence with semi-simple Frobenius structures on the base of the family. Furthermore, we introduce the notion of a polynomial primitive form and show that the corresponding class of Frobenius manifolds contains the Hurwitz Frobenius manifolds of Dubrovin. Finally, we apply our theory to investigate the relation between the Eynard--Orantin recursion and Frobenius manifolds. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00413;$\mathbb{Z}^2$-algebras as noncommutative blow-ups; Dennis Presotto;  The goal of this note is to first prove that for a well behaved $\mathbb{Z}^2$-algebra $R$, the category $QGr(R) := Gr(R)/Tors(R)$ is equivalent to $QGr(R_\Delta)$ where $R_\Delta$ is a diagonal-like sub-$\mathbb{Z}$-algebra of $R$. Afterwards we use this result to prove that the $\mathbb{Z}^2$-algebras as introduced in [ArXiV:1607.08383] are QGr-equivalent to a diagonal-like sub-$\mathbb{Z}$-algebra which is a simultaneous noncommutative blow-up of a quadratic and a cubic Sklyanin algebra. As such we link the noncommutative birational transformation and the associated $\mathbb{Z}^2$-algebras as appearing in the work of Van den Bergh and Presotto with the noncommutative blowups appearing in the work of Rogalski, Sierra and Stafford. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1701.00455;Géométrie non-commutative, formule des traces et conducteur de Bloch; Bertrand Toën,  Gabriele Vezzosi;  This text is based on a talk by the first named author at the first congress of the SMF (Tours, 2016). We present Bloch's conductor formula, which is a conjectural formula describing the change of topology in a family of algebraic varieties when the parameter specialises to a critical value. The main objective of this paper is to describe a general approach to the resolution of Bloch's conjecture based on techniques from both non-commutative geometry and derived geometry. ;"Algebraic Geometry (math.AG); K-Theory and Homology (math.KT)"
https://arxiv.org/abs/1701.00511;Frobenius-Seshadri constants and characterizations of projective space; Takumi Murayama;  We introduce higher-order variants of the Frobenius-Seshadri constant due to Musta\c{t}\u{a} and Schwede, which are defined for ample line bundles in positive characteristic. These constants are used to show that Demailly's criterion for separation of higher-order jets by adjoint bundles also holds in positive characteristic. As an application, we give a characterization of projective space using Seshadri constants in positive characteristic, which was proved in characteristic zero by Bauer and Szemberg. We also discuss connections with other characterizations of projective space. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC)"
https://arxiv.org/abs/1701.00580;On an Enriques surface associated with a quartic Hessian surface; Ichiro Shimada;  Let Y be a complex Enriques surface whose universal cover X is birational to a general quartic Hessian surface. Using the result on the automorphism group of X due to Dolgachev and Keum, we obtain a finite presentation of the automorphism group of Y. A fundamental domain of the action of the automorphism group on the nef cone of Y is described explicitly. The list of elliptic fibrations on Y and the list of combinations of rational double points that can appear on a surface birational to Y are presented. As an application, a set of generators of the automorphism group of the generic Enriques surface is calculated explicitly. ;Algebraic Geometry (math.AG)
